rep_id,doctor_id,molecule_id,month,hybrid_score,rank,days_since_last_visit,overdue_high_value,untapped_opportunity,urgent_intervention,nurture_new_prescriber,rep_overloaded
REP002,DOC009,MOL03,2025-05,23.885651254357327,22,44,0,0,1,0,0
REP007,DOC009,MOL03,2025-05,23.885651254357327,22,44,0,0,1,0,1
REP009,DOC046,MOL03,2025-05,21.8769422001243,23,9,0,0,0,0,1
REP003,DOC046,MOL03,2025-05,21.8769422001243,23,9,0,0,0,0,1
REP005,DOC046,MOL03,2025-05,21.8769422001243,23,9,0,0,0,0,1
REP002,DOC046,MOL03,2025-05,21.8769422001243,23,9,0,0,0,0,0
REP001,DOC046,MOL03,2025-05,21.8769422001243,23,9,0,0,0,0,1
REP010,DOC046,MOL03,2025-05,21.8769422001243,23,9,0,0,0,0,0
REP008,DOC025,MOL03,2025-05,20.91459449602868,24,2,0,0,0,0,0
REP006,DOC025,MOL03,2025-05,20.91459449602868,24,2,0,0,0,0,1
REP002,DOC025,MOL03,2025-05,20.91459449602868,24,2,0,0,0,0,0
REP003,DOC025,MOL03,2025-05,20.91459449602868,24,2,0,0,0,0,1
REP007,DOC025,MOL03,2025-05,20.91459449602868,24,2,0,0,0,0,1
REP010,DOC025,MOL03,2025-05,20.91459449602868,24,2,0,0,0,0,0
REP009,DOC025,MOL03,2025-05,20.91459449602868,24,2,0,0,0,0,1
REP004,DOC025,MOL03,2025-05,20.91459449602868,24,2,0,0,0,0,1
REP001,DOC025,MOL03,2025-05,20.91459449602868,24,2,0,0,0,0,1
REP006,DOC027,MOL03,2025-05,20.361855860228843,25,1,0,0,0,0,1
REP009,DOC027,MOL03,2025-05,20.361855860228843,25,1,0,0,0,0,1
REP008,DOC027,MOL03,2025-05,20.361855860228843,25,1,0,0,0,0,0
REP007,DOC027,MOL03,2025-05,20.361855860228843,25,1,0,0,0,0,1
REP010,DOC027,MOL03,2025-05,20.361855860228843,25,1,0,0,0,0,0
REP010,DOC007,MOL03,2025-05,20.059101697223607,26,7,0,0,0,0,0
REP002,DOC007,MOL03,2025-05,20.059101697223607,26,7,0,0,0,0,0
REP009,DOC007,MOL03,2025-05,20.059101697223607,26,7,0,0,0,0,1
REP006,DOC007,MOL03,2025-05,20.059101697223607,26,7,0,0,0,0,1
REP004,DOC007,MOL03,2025-05,20.059101697223607,26,7,0,0,0,0,1
REP005,DOC007,MOL03,2025-05,20.059101697223607,26,7,0,0,0,0,1
REP003,DOC007,MOL03,2025-05,20.059101697223607,26,7,0,0,0,0,1
REP008,DOC044,MOL03,2025-05,18.764841209372094,27,26,0,0,0,0,0
REP005,DOC044,MOL03,2025-05,18.764841209372094,27,26,0,0,0,0,1
REP007,DOC044,MOL03,2025-05,18.764841209372094,27,26,0,0,0,0,1
REP010,DOC044,MOL03,2025-05,18.764841209372094,27,26,0,0,0,0,0
REP007,DOC020,MOL03,2025-05,16.640705789523167,28,9,0,0,0,0,1
REP008,DOC020,MOL03,2025-05,16.640705789523167,28,9,0,0,0,0,0
REP004,DOC020,MOL03,2025-05,16.640705789523167,28,9,0,0,0,0,1
REP006,DOC020,MOL03,2025-05,16.640705789523167,28,9,0,0,0,0,1
REP005,DOC020,MOL03,2025-05,16.640705789523167,28,9,0,0,0,0,1
REP002,DOC033,MOL03,2025-05,16.609289097090652,29,8,0,0,0,0,0
REP003,DOC033,MOL03,2025-05,16.609289097090652,29,8,0,0,0,0,1
REP009,DOC033,MOL03,2025-05,16.609289097090652,29,8,0,0,0,0,1
REP010,DOC033,MOL03,2025-05,16.609289097090652,29,8,0,0,0,0,0
REP007,DOC033,MOL03,2025-05,16.609289097090652,29,8,0,0,0,0,1
REP001,DOC033,MOL03,2025-05,16.609289097090652,29,8,0,0,0,0,1
REP009,DOC040,MOL03,2025-05,15.183153248288235,30,18,0,0,0,0,1
REP001,DOC040,MOL03,2025-05,15.183153248288235,30,18,0,0,0,0,1
REP004,DOC040,MOL03,2025-05,15.183153248288235,30,18,0,0,0,0,1
REP008,DOC040,MOL03,2025-05,15.183153248288235,30,18,0,0,0,0,0
REP006,DOC040,MOL03,2025-05,15.183153248288235,30,18,0,0,0,0,1
REP003,DOC040,MOL03,2025-05,15.183153248288235,30,18,0,0,0,0,1
REP010,DOC040,MOL03,2025-05,15.183153248288235,30,18,0,0,0,0,0
REP005,DOC040,MOL03,2025-05,15.183153248288235,30,18,0,0,0,0,1
REP007,DOC040,MOL03,2025-05,15.183153248288235,30,18,0,0,0,0,1
REP004,DOC014,MOL03,2025-05,14.564245575129233,31,9,0,0,0,0,1
REP009,DOC014,MOL03,2025-05,14.564245575129233,31,9,0,0,0,0,1
REP001,DOC014,MOL03,2025-05,14.564245575129233,31,9,0,0,0,0,1
REP006,DOC014,MOL03,2025-05,14.564245575129233,31,9,0,0,0,0,1
REP003,DOC014,MOL03,2025-05,14.564245575129233,31,9,0,0,0,0,1
REP008,DOC005,MOL03,2025-05,13.673088875077683,32,13,0,0,0,0,0
REP004,DOC005,MOL03,2025-05,13.673088875077683,32,13,0,0,0,0,1
REP002,DOC005,MOL03,2025-05,13.673088875077683,32,13,0,0,0,0,0
REP007,DOC005,MOL03,2025-05,13.673088875077683,32,13,0,0,0,0,1
REP003,DOC005,MOL03,2025-05,13.673088875077683,32,13,0,0,0,0,1
REP005,DOC005,MOL03,2025-05,13.673088875077683,32,13,0,0,0,0,1
REP006,DOC005,MOL03,2025-05,13.673088875077683,32,13,0,0,0,0,1
REP009,DOC013,MOL03,2025-05,12.7408328154133,33,21,0,0,0,0,1
REP001,DOC013,MOL03,2025-05,12.7408328154133,33,21,0,0,0,0,1
REP004,DOC013,MOL03,2025-05,12.7408328154133,33,21,0,0,0,0,1
REP007,DOC013,MOL03,2025-05,12.7408328154133,33,21,0,0,0,0,1
REP008,DOC013,MOL03,2025-05,12.7408328154133,33,21,0,0,0,0,0
REP005,DOC013,MOL03,2025-05,12.7408328154133,33,21,0,0,0,0,1
REP002,DOC013,MOL03,2025-05,12.7408328154133,33,21,0,0,0,0,0
REP010,DOC045,MOL03,2025-05,12.7408328154133,33,14,0,0,0,0,0
REP007,DOC045,MOL03,2025-05,12.7408328154133,33,14,0,0,0,0,1
REP009,DOC045,MOL03,2025-05,12.7408328154133,33,14,0,0,0,0,1
REP001,DOC045,MOL03,2025-05,12.7408328154133,33,14,0,0,0,0,1
REP004,DOC045,MOL03,2025-05,12.7408328154133,33,14,0,0,0,0,1
REP006,DOC045,MOL03,2025-05,12.7408328154133,33,14,0,0,0,0,1
REP005,DOC045,MOL03,2025-05,12.7408328154133,33,14,0,0,0,0,1
REP003,DOC018,MOL03,2025-05,6.463642013673088,35,20,0,0,0,0,1
REP009,DOC018,MOL03,2025-05,6.463642013673088,35,20,0,0,0,0,1
REP005,DOC018,MOL03,2025-05,6.463642013673088,35,20,0,0,0,0,1
REP001,DOC018,MOL03,2025-05,6.463642013673088,35,20,0,0,0,0,1
REP010,DOC018,MOL03,2025-05,6.463642013673088,35,20,0,0,0,0,0
REP006,DOC032,MOL03,2025-05,5.904288377874456,36,14,0,0,0,0,1
REP005,DOC032,MOL03,2025-05,5.904288377874456,36,14,0,0,0,0,1
REP010,DOC032,MOL03,2025-05,5.904288377874456,36,14,0,0,0,0,0
REP002,DOC032,MOL03,2025-05,5.904288377874456,36,14,0,0,0,0,0
REP009,DOC032,MOL03,2025-05,5.904288377874456,36,14,0,0,0,0,1
REP001,DOC032,MOL03,2025-05,5.904288377874456,36,14,0,0,0,0,1
REP007,DOC032,MOL03,2025-05,5.904288377874456,36,14,0,0,0,0,1
REP008,DOC030,MOL03,2025-05,5.5313859540087,37,5,0,0,0,0,0
REP001,DOC030,MOL03,2025-05,5.5313859540087,37,5,0,0,0,0,1
REP004,DOC030,MOL03,2025-05,5.5313859540087,37,5,0,0,0,0,1
REP009,DOC030,MOL03,2025-05,5.5313859540087,37,5,0,0,0,0,1
REP010,DOC030,MOL03,2025-05,5.5313859540087,37,5,0,0,0,0,0
REP005,DOC030,MOL03,2025-05,5.5313859540087,37,5,0,0,0,0,1
REP002,DOC015,MOL03,2025-05,4.882670388534285,38,0,0,0,0,0,0
REP007,DOC015,MOL03,2025-05,4.882670388534285,38,0,0,0,0,0,1
REP001,DOC015,MOL03,2025-05,4.882670388534285,38,0,0,0,0,0,1
REP006,DOC015,MOL03,2025-05,4.882670388534285,38,0,0,0,0,0,1
REP003,DOC015,MOL03,2025-05,4.882670388534285,38,0,0,0,0,0,1
REP002,DOC022,MOL03,2025-05,0.559353635798633,39,0,0,0,0,0,0
REP001,DOC022,MOL03,2025-05,0.559353635798633,39,0,0,0,0,0,1
REP006,DOC022,MOL03,2025-05,0.559353635798633,39,0,0,0,0,0,1
REP007,DOC022,MOL03,2025-05,0.559353635798633,39,0,0,0,0,0,1
REP004,DOC022,MOL03,2025-05,0.559353635798633,39,0,0,0,0,0,1
REP009,DOC048,MOL03,2025-05,0.559353635798633,39,13,0,0,0,0,1
REP010,DOC048,MOL03,2025-05,0.559353635798633,39,13,0,0,0,0,0
REP004,DOC048,MOL03,2025-05,0.559353635798633,39,13,0,0,0,0,1
REP001,DOC048,MOL03,2025-05,0.559353635798633,39,13,0,0,0,0,1
REP002,DOC048,MOL03,2025-05,0.559353635798633,39,13,0,0,0,0,0
REP006,DOC048,MOL03,2025-05,0.559353635798633,39,13,0,0,0,0,1
REP003,DOC048,MOL03,2025-05,0.559353635798633,39,13,0,0,0,0,1
REP008,DOC048,MOL03,2025-05,0.559353635798633,39,13,0,0,0,0,0
REP006,DOC010,MOL03,2025-05,0.0,41,0,0,0,0,0,1
REP005,DOC010,MOL03,2025-05,0.0,41,0,0,0,0,0,1
REP009,DOC010,MOL03,2025-05,0.0,41,0,0,0,0,0,1
REP003,DOC010,MOL03,2025-05,0.0,41,0,0,0,0,0,1
REP007,DOC010,MOL03,2025-05,0.0,41,0,0,0,0,0,1
REP001,DOC010,MOL03,2025-05,0.0,41,0,0,0,0,0,1
REP008,DOC010,MOL03,2025-05,0.0,41,0,0,0,0,0,0
REP003,DOC024,MOL03,2025-06,100.0,1,3,0,0,0,0,1
REP005,DOC024,MOL03,2025-06,100.0,1,3,0,0,0,0,1
REP006,DOC024,MOL03,2025-06,100.0,1,3,0,0,0,0,1
REP007,DOC024,MOL03,2025-06,100.0,1,3,0,0,0,0,1
REP008,DOC024,MOL03,2025-06,100.0,1,3,0,0,0,0,0
REP010,DOC024,MOL03,2025-06,100.0,1,3,0,0,0,0,0
REP001,DOC024,MOL03,2025-06,100.0,1,3,0,0,0,0,1
REP004,DOC047,MOL03,2025-06,90.77509932870306,2,11,0,0,0,0,1
REP003,DOC047,MOL03,2025-06,90.77509932870306,2,11,0,0,0,0,1
REP009,DOC047,MOL03,2025-06,90.77509932870306,2,11,0,0,0,0,1
REP001,DOC047,MOL03,2025-06,90.77509932870306,2,11,0,0,0,0,1
REP005,DOC047,MOL03,2025-06,90.77509932870306,2,11,0,0,0,0,1
REP008,DOC047,MOL03,2025-06,90.77509932870306,2,11,0,0,0,0,0
REP007,DOC047,MOL03,2025-06,90.77509932870306,2,11,0,0,0,0,1
REP006,DOC047,MOL03,2025-06,90.77509932870306,2,11,0,0,0,0,1
REP010,DOC047,MOL03,2025-06,90.77509932870306,2,11,0,0,0,0,0
REP008,DOC023,MOL03,2025-06,81.31114457679658,3,8,0,0,0,0,0
REP007,DOC023,MOL03,2025-06,81.31114457679658,3,8,0,0,0,0,1
REP004,DOC023,MOL03,2025-06,81.31114457679658,3,8,0,0,0,0,1
REP006,DOC023,MOL03,2025-06,81.31114457679658,3,8,0,0,0,0,1
REP002,DOC023,MOL03,2025-06,81.31114457679658,3,8,0,0,0,0,0
REP010,DOC023,MOL03,2025-06,81.31114457679658,3,8,0,0,0,0,0
REP007,DOC049,MOL03,2025-06,80.04928394320903,4,11,0,0,0,0,1
REP002,DOC049,MOL03,2025-06,80.04928394320903,4,11,0,0,0,0,0
REP006,DOC049,MOL03,2025-06,80.04928394320903,4,11,0,0,0,0,1
REP003,DOC049,MOL03,2025-06,80.04928394320903,4,11,0,0,0,0,1
REP004,DOC049,MOL03,2025-06,80.04928394320903,4,11,0,0,0,0,1
REP002,DOC015,MOL03,2025-06,78.58219448026375,5,0,0,0,0,0,0
REP007,DOC015,MOL03,2025-06,78.58219448026375,5,0,0,0,0,0,1
REP001,DOC015,MOL03,2025-06,78.58219448026375,5,0,0,0,0,0,1
REP006,DOC015,MOL03,2025-06,78.58219448026375,5,0,0,0,0,0,1
REP003,DOC015,MOL03,2025-06,78.58219448026375,5,0,0,0,0,0,1
REP002,DOC021,MOL03,2025-06,75.18104669502033,6,14,0,0,0,0,0
REP010,DOC021,MOL03,2025-06,75.18104669502033,6,14,0,0,0,0,0
REP009,DOC021,MOL03,2025-06,75.18104669502033,6,14,0,0,0,0,1
REP003,DOC021,MOL03,2025-06,75.18104669502033,6,14,0,0,0,0,1
REP006,DOC021,MOL03,2025-06,75.18104669502033,6,14,0,0,0,0,1
REP007,DOC021,MOL03,2025-06,75.18104669502033,6,14,0,0,0,0,1
REP004,DOC021,MOL03,2025-06,75.18104669502033,6,14,0,0,0,0,1
REP001,DOC021,MOL03,2025-06,75.18104669502033,6,14,0,0,0,0,1
REP009,DOC048,MOL03,2025-06,55.75846674664907,7,13,0,0,0,0,1
REP010,DOC048,MOL03,2025-06,55.75846674664907,7,13,0,0,0,0,0
REP004,DOC048,MOL03,2025-06,55.75846674664907,7,13,0,0,0,0,1
REP001,DOC048,MOL03,2025-06,55.75846674664907,7,13,0,0,0,0,1
REP002,DOC048,MOL03,2025-06,55.75846674664907,7,13,0,0,0,0,0
REP006,DOC048,MOL03,2025-06,55.75846674664907,7,13,0,0,0,0,1
REP003,DOC048,MOL03,2025-06,55.75846674664907,7,13,0,0,0,0,1
REP008,DOC048,MOL03,2025-06,55.75846674664907,7,13,0,0,0,0,0
REP005,DOC019,MOL03,2025-06,54.45080768415062,8,31,1,0,0,0,1
REP003,DOC019,MOL03,2025-06,54.45080768415062,8,31,1,0,0,0,1
REP009,DOC019,MOL03,2025-06,54.45080768415062,8,31,1,0,0,0,1
REP002,DOC019,MOL03,2025-06,54.45080768415062,8,31,1,0,0,0,0
REP001,DOC019,MOL03,2025-06,54.45080768415062,8,31,1,0,0,0,1
REP010,DOC019,MOL03,2025-06,54.45080768415062,8,31,1,0,0,0,0
REP004,DOC019,MOL03,2025-06,54.45080768415062,8,31,1,0,0,0,1
REP008,DOC019,MOL03,2025-06,54.45080768415062,8,31,1,0,0,0,0
REP002,DOC043,MOL03,2025-06,51.59612838330801,9,24,0,0,0,0,0
REP008,DOC043,MOL03,2025-06,51.59612838330801,9,24,0,0,0,0,0
REP001,DOC043,MOL03,2025-06,51.59612838330801,9,24,0,0,0,0,1
REP005,DOC043,MOL03,2025-06,51.59612838330801,9,24,0,0,0,0,1
REP004,DOC043,MOL03,2025-06,51.59612838330801,9,24,0,0,0,0,1
REP006,DOC027,MOL03,2025-06,50.82799402518442,10,1,0,0,0,0,1
REP009,DOC027,MOL03,2025-06,50.82799402518442,10,1,0,0,0,0,1
REP008,DOC027,MOL03,2025-06,50.82799402518442,10,1,0,0,0,0,0
REP007,DOC027,MOL03,2025-06,50.82799402518442,10,1,0,0,0,0,1
REP010,DOC027,MOL03,2025-06,50.82799402518442,10,1,0,0,0,0,0
REP008,DOC044,MOL03,2025-06,49.82985795202644,11,26,0,0,0,0,0
REP005,DOC044,MOL03,2025-06,49.82985795202644,11,26,0,0,0,0,1
REP007,DOC044,MOL03,2025-06,49.82985795202644,11,26,0,0,0,0,1
REP010,DOC044,MOL03,2025-06,49.82985795202644,11,26,0,0,0,0,0
REP002,DOC033,MOL03,2025-06,48.32235169399699,12,8,0,0,0,0,0
REP003,DOC033,MOL03,2025-06,48.32235169399699,12,8,0,0,0,0,1
REP009,DOC033,MOL03,2025-06,48.32235169399699,12,8,0,0,0,0,1
REP010,DOC033,MOL03,2025-06,48.32235169399699,12,8,0,0,0,0,0
REP007,DOC033,MOL03,2025-06,48.32235169399699,12,8,0,0,0,0,1
REP001,DOC033,MOL03,2025-06,48.32235169399699,12,8,0,0,0,0,1
REP006,DOC032,MOL03,2025-06,46.53111086354024,13,14,0,0,0,0,1
REP005,DOC032,MOL03,2025-06,46.53111086354024,13,14,0,0,0,0,1
REP010,DOC032,MOL03,2025-06,46.53111086354024,13,14,0,0,0,0,0
REP002,DOC032,MOL03,2025-06,46.53111086354024,13,14,0,0,0,0,0
REP009,DOC032,MOL03,2025-06,46.53111086354024,13,14,0,0,0,0,1
REP001,DOC032,MOL03,2025-06,46.53111086354024,13,14,0,0,0,0,1
REP007,DOC032,MOL03,2025-06,46.53111086354024,13,14,0,0,0,0,1
REP005,DOC028,MOL03,2025-06,45.87119463257271,14,72,0,0,0,0,1
REP006,DOC028,MOL03,2025-06,45.87119463257271,14,72,0,0,0,0,1
REP008,DOC028,MOL03,2025-06,45.87119463257271,14,72,0,0,0,0,0
REP003,DOC028,MOL03,2025-06,45.87119463257271,14,72,0,0,0,0,1
REP001,DOC028,MOL03,2025-06,45.87119463257271,14,72,0,0,0,0,1
REP007,DOC028,MOL03,2025-06,45.87119463257271,14,72,0,0,0,0,1
REP008,DOC041,MOL03,2025-06,44.19075581413991,15,19,0,0,0,0,0
REP007,DOC041,MOL03,2025-06,44.19075581413991,15,19,0,0,0,0,1
REP003,DOC041,MOL03,2025-06,44.19075581413991,15,19,0,0,0,0,1
REP006,DOC041,MOL03,2025-06,44.19075581413991,15,19,0,0,0,0,1
REP004,DOC014,MOL03,2025-06,43.927914710814505,16,9,0,0,0,0,1
REP009,DOC014,MOL03,2025-06,43.927914710814505,16,9,0,0,0,0,1
REP001,DOC014,MOL03,2025-06,43.927914710814505,16,9,0,0,0,0,1
REP006,DOC014,MOL03,2025-06,43.927914710814505,16,9,0,0,0,0,1
REP003,DOC014,MOL03,2025-06,43.927914710814505,16,9,0,0,0,0,1
REP008,DOC025,MOL03,2025-06,43.86134672245256,17,2,0,0,0,0,0
REP006,DOC025,MOL03,2025-06,43.86134672245256,17,2,0,0,0,0,1
REP002,DOC025,MOL03,2025-06,43.86134672245256,17,2,0,0,0,0,0
REP003,DOC025,MOL03,2025-06,43.86134672245256,17,2,0,0,0,0,1
REP007,DOC025,MOL03,2025-06,43.86134672245256,17,2,0,0,0,0,1
REP010,DOC025,MOL03,2025-06,43.86134672245256,17,2,0,0,0,0,0
REP009,DOC025,MOL03,2025-06,43.86134672245256,17,2,0,0,0,0,1
REP004,DOC025,MOL03,2025-06,43.86134672245256,17,2,0,0,0,0,1
REP001,DOC025,MOL03,2025-06,43.86134672245256,17,2,0,0,0,0,1
REP004,DOC031,MOL03,2025-06,42.45700469839972,18,6,0,0,0,0,1
REP003,DOC031,MOL03,2025-06,42.45700469839972,18,6,0,0,0,0,1
REP007,DOC031,MOL03,2025-06,42.45700469839972,18,6,0,0,0,0,1
REP010,DOC031,MOL03,2025-06,42.45700469839972,18,6,0,0,0,0,0
REP006,DOC031,MOL03,2025-06,42.45700469839972,18,6,0,0,0,0,1
REP005,DOC011,MOL03,2025-06,42.20019202863076,19,11,0,0,0,0,1
REP007,DOC011,MOL03,2025-06,42.20019202863076,19,11,0,0,0,0,1
REP001,DOC011,MOL03,2025-06,42.20019202863076,19,11,0,0,0,0,1
REP008,DOC011,MOL03,2025-06,42.20019202863076,19,11,0,0,0,0,0
REP009,DOC011,MOL03,2025-06,42.20019202863076,19,11,0,0,0,0,1
REP002,DOC011,MOL03,2025-06,42.20019202863076,19,11,0,0,0,0,0
REP006,DOC011,MOL03,2025-06,42.20019202863076,19,11,0,0,0,0,1
REP004,DOC011,MOL03,2025-06,42.20019202863076,19,11,0,0,0,0,1
REP007,DOC003,MOL03,2025-06,41.08933688119401,20,0,0,0,0,0,1
REP010,DOC003,MOL03,2025-06,41.08933688119401,20,0,0,0,0,0,0
REP005,DOC003,MOL03,2025-06,41.08933688119401,20,0,0,0,0,0,1
REP003,DOC003,MOL03,2025-06,41.08933688119401,20,0,0,0,0,0,1
REP002,DOC003,MOL03,2025-06,41.08933688119401,20,0,0,0,0,0,0
REP004,DOC003,MOL03,2025-06,41.08933688119401,20,0,0,0,0,0,1
REP006,DOC003,MOL03,2025-06,41.08933688119401,20,0,0,0,0,0,1
REP005,DOC026,MOL03,2025-06,41.08933688119401,20,10,0,0,0,0,1
REP001,DOC026,MOL03,2025-06,41.08933688119401,20,10,0,0,0,0,1
REP006,DOC026,MOL03,2025-06,41.08933688119401,20,10,0,0,0,0,1
REP009,DOC026,MOL03,2025-06,41.08933688119401,20,10,0,0,0,0,1
REP003,DOC026,MOL03,2025-06,41.08933688119401,20,10,0,0,0,0,1
REP004,DOC026,MOL03,2025-06,41.08933688119401,20,10,0,0,0,0,1
REP007,DOC026,MOL03,2025-06,41.08933688119401,20,10,0,0,0,0,1
REP008,DOC026,MOL03,2025-06,41.08933688119401,20,10,0,0,0,0,0
REP007,DOC012,MOL03,2025-06,40.984887737859424,22,13,0,0,0,0,1
REP001,DOC012,MOL03,2025-06,40.984887737859424,22,13,0,0,0,0,1
REP007,DOC037,MOL03,2025-06,39.19380319483276,23,10,0,0,0,0,1
REP003,DOC037,MOL03,2025-06,39.19380319483276,23,10,0,0,0,0,1
REP006,DOC037,MOL03,2025-06,39.19380319483276,23,10,0,0,0,0,1
REP002,DOC037,MOL03,2025-06,39.19380319483276,23,10,0,0,0,0,0
REP005,DOC037,MOL03,2025-06,39.19380319483276,23,10,0,0,0,0,1
REP009,DOC037,MOL03,2025-06,39.19380319483276,23,10,0,0,0,0,1
REP004,DOC006,MOL03,2025-06,39.14980303749686,24,1,0,0,0,0,1
REP008,DOC006,MOL03,2025-06,39.14980303749686,24,1,0,0,0,0,0
REP010,DOC006,MOL03,2025-06,39.14980303749686,24,1,0,0,0,0,0
REP008,DOC005,MOL03,2025-06,38.95994706201505,25,13,0,0,0,0,0
REP004,DOC005,MOL03,2025-06,38.95994706201505,25,13,0,0,0,0,1
REP002,DOC005,MOL03,2025-06,38.95994706201505,25,13,0,0,0,0,0
REP007,DOC005,MOL03,2025-06,38.95994706201505,25,13,0,0,0,0,1
REP003,DOC005,MOL03,2025-06,38.95994706201505,25,13,0,0,0,0,1
REP005,DOC005,MOL03,2025-06,38.95994706201505,25,13,0,0,0,0,1
REP006,DOC005,MOL03,2025-06,38.95994706201505,25,13,0,0,0,0,1
REP010,DOC036,MOL03,2025-06,38.48674932441972,26,4,0,0,0,0,0
REP009,DOC036,MOL03,2025-06,38.48674932441972,26,4,0,0,0,0,1
REP007,DOC036,MOL03,2025-06,38.48674932441972,26,4,0,0,0,0,1
REP005,DOC036,MOL03,2025-06,38.48674932441972,26,4,0,0,0,0,1
REP001,DOC036,MOL03,2025-06,38.48674932441972,26,4,0,0,0,0,1
REP004,DOC036,MOL03,2025-06,38.48674932441972,26,4,0,0,0,0,1
REP006,DOC036,MOL03,2025-06,38.48674932441972,26,4,0,0,0,0,1
REP002,DOC036,MOL03,2025-06,38.48674932441972,26,4,0,0,0,0,0
REP010,DOC007,MOL03,2025-06,36.5147532519708,27,7,0,0,0,0,0
REP002,DOC007,MOL03,2025-06,36.5147532519708,27,7,0,0,0,0,0
REP009,DOC007,MOL03,2025-06,36.5147532519708,27,7,0,0,0,0,1
REP006,DOC007,MOL03,2025-06,36.5147532519708,27,7,0,0,0,0,1
REP004,DOC007,MOL03,2025-06,36.5147532519708,27,7,0,0,0,0,1
REP005,DOC007,MOL03,2025-06,36.5147532519708,27,7,0,0,0,0,1
REP003,DOC007,MOL03,2025-06,36.5147532519708,27,7,0,0,0,0,1
REP007,DOC020,MOL03,2025-06,26.549183812326543,28,9,0,0,0,0,1
REP008,DOC020,MOL03,2025-06,26.549183812326543,28,9,0,0,0,0,0
REP004,DOC020,MOL03,2025-06,26.549183812326543,28,9,0,0,0,0,1
REP006,DOC020,MOL03,2025-06,26.549183812326543,28,9,0,0,0,0,1
REP005,DOC020,MOL03,2025-06,26.549183812326543,28,9,0,0,0,0,1
REP007,DOC008,MOL03,2025-06,26.438528853728847,29,0,0,0,0,0,1
REP001,DOC008,MOL03,2025-06,26.438528853728847,29,0,0,0,0,0,1
REP009,DOC008,MOL03,2025-06,26.438528853728847,29,0,0,0,0,0,1
REP006,DOC008,MOL03,2025-06,26.438528853728847,29,0,0,0,0,0,1
REP005,DOC008,MOL03,2025-06,26.438528853728847,29,0,0,0,0,0,1
REP004,DOC008,MOL03,2025-06,26.438528853728847,29,0,0,0,0,0,1
REP003,DOC008,MOL03,2025-06,26.438528853728847,29,0,0,0,0,0,1
REP006,DOC009,MOL03,2025-06,24.300617010446064,30,44,0,0,0,0,1
REP001,DOC009,MOL03,2025-06,24.300617010446064,30,44,0,0,0,0,1
REP004,DOC009,MOL03,2025-06,24.300617010446064,30,44,0,0,0,0,1
REP002,DOC009,MOL03,2025-06,24.300617010446064,30,44,0,0,0,0,0
REP007,DOC009,MOL03,2025-06,24.300617010446064,30,44,0,0,0,0,1
REP002,DOC022,MOL03,2025-06,24.05421832776232,31,0,0,0,0,0,0
REP001,DOC022,MOL03,2025-06,24.05421832776232,31,0,0,0,0,0,1
REP006,DOC022,MOL03,2025-06,24.05421832776232,31,0,0,0,0,0,1
REP007,DOC022,MOL03,2025-06,24.05421832776232,31,0,0,0,0,0,1
REP004,DOC022,MOL03,2025-06,24.05421832776232,31,0,0,0,0,0,1
REP006,DOC010,MOL03,2025-06,15.53665905104649,32,0,0,0,0,0,1
REP005,DOC010,MOL03,2025-06,15.53665905104649,32,0,0,0,0,0,1
REP009,DOC010,MOL03,2025-06,15.53665905104649,32,0,0,0,0,0,1
REP003,DOC010,MOL03,2025-06,15.53665905104649,32,0,0,0,0,0,1
REP007,DOC010,MOL03,2025-06,15.53665905104649,32,0,0,0,0,0,1
REP001,DOC010,MOL03,2025-06,15.53665905104649,32,0,0,0,0,0,1
REP008,DOC010,MOL03,2025-06,15.53665905104649,32,0,0,0,0,0,0
REP003,DOC018,MOL03,2025-06,11.435611991887008,33,20,0,0,0,0,1
REP009,DOC018,MOL03,2025-06,11.435611991887008,33,20,0,0,0,0,1
REP005,DOC018,MOL03,2025-06,11.435611991887008,33,20,0,0,0,0,1
REP001,DOC018,MOL03,2025-06,11.435611991887008,33,20,0,0,0,0,1
REP010,DOC018,MOL03,2025-06,11.435611991887008,33,20,0,0,0,0,0
REP009,DOC040,MOL03,2025-06,10.026817033599151,34,18,0,0,1,0,1
REP001,DOC040,MOL03,2025-06,10.026817033599151,34,18,0,0,1,0,1
REP004,DOC040,MOL03,2025-06,10.026817033599151,34,18,0,0,1,0,1
REP008,DOC040,MOL03,2025-06,10.026817033599151,34,18,0,0,1,0,0
REP006,DOC040,MOL03,2025-06,10.026817033599151,34,18,0,0,1,0,1
REP003,DOC040,MOL03,2025-06,10.026817033599151,34,18,0,0,1,0,1
REP010,DOC040,MOL03,2025-06,10.026817033599151,34,18,0,0,1,0,0
REP005,DOC040,MOL03,2025-06,10.026817033599151,34,18,0,0,1,0,1
REP007,DOC040,MOL03,2025-06,10.026817033599151,34,18,0,0,1,0,1
REP009,DOC035,MOL03,2025-06,9.463954751906488,35,61,0,0,0,0,1
REP003,DOC035,MOL03,2025-06,9.463954751906488,35,61,0,0,0,0,1
REP008,DOC035,MOL03,2025-06,9.463954751906488,35,61,0,0,0,0,0
REP004,DOC035,MOL03,2025-06,9.463954751906488,35,61,0,0,0,0,1
REP006,DOC035,MOL03,2025-06,9.463954751906488,35,61,0,0,0,0,1
REP010,DOC035,MOL03,2025-06,9.463954751906488,35,61,0,0,0,0,0
REP002,DOC029,MOL03,2025-06,0.946395475190649,36,47,0,0,1,0,0
